val_loss,train_loss,psnr,ssim,epoch
0.7644995450973511,0.6782321929931641,,,1
0.5541644096374512,0.4065060019493103,,,2
0.27593159675598145,0.24331000447273254,,,3
0.2179231196641922,0.20591948926448822,,,4
0.1807868480682373,0.17934782803058624,,,5
0.1741744875907898,0.17065396904945374,,,6
0.16492627561092377,0.1622556746006012,,,7
0.14800283312797546,0.15484407544136047,,,8
0.14241687953472137,0.15011301636695862,,,9
0.14498873054981232,0.14371462166309357,,,10
0.14371836185455322,0.14129787683486938,,,11
0.13881061971187592,0.14054681360721588,,,12
0.13536439836025238,0.1400446742773056,,,13
0.13339702785015106,0.13344009220600128,,,14
0.13661542534828186,0.13365550339221954,,,15
0.13175258040428162,0.12898917496204376,,,16
0.123505137860775,0.12943686544895172,,,17
0.12560518085956573,0.12481360137462616,,,18
0.13050919771194458,0.12673406302928925,,,19
0.11673576384782791,0.12354682385921478,,,20
0.12656047940254211,0.12324350327253342,,,21
0.12161356955766678,0.1248638927936554,,,22
0.11980719119310379,0.12260597944259644,,,23
0.11602047085762024,0.1199876219034195,,,24
0.11533234268426895,0.12035808712244034,,,25
0.12216797471046448,0.12015077471733093,,,26
0.10828427225351334,0.11580905318260193,,,27
0.1182420402765274,0.11462198197841644,,,28
0.11567910760641098,0.11576113849878311,,,29
0.11887655407190323,0.11601748317480087,,,30
0.11395740509033203,0.11820316314697266,,,31
0.11308041214942932,0.11753001064062119,,,32
0.1146036684513092,0.11530449241399765,,,33
0.112154021859169,0.1141209676861763,,,34
0.10884727537631989,0.1149025559425354,,,35
0.11340567469596863,0.1112489104270935,,,36
0.11324355751276016,0.11361121386289597,,,37
0.10914411395788193,0.1102529838681221,,,38
0.10484248399734497,0.11212709546089172,,,39
0.11227726936340332,0.11285156011581421,,,40
0.1060827374458313,0.10898428410291672,,,41
0.10917727649211884,0.11057180911302567,,,42
0.1067262664437294,0.11338863521814346,,,43
0.10650453716516495,0.11023524403572083,,,44
0.1092095673084259,0.11021338403224945,,,45
0.10593755543231964,0.10745825618505478,,,46
0.10921327769756317,0.11069438606500626,,,47
0.10425915569067001,0.10669533908367157,,,48
0.10529887676239014,0.10741697996854782,,,49
0.10660260170698166,0.10701767355203629,22.31651496887207,0.7353795170783997,50
0.11414403468370438,0.10837560147047043,22.31651496887207,0.7353795170783997,51
0.1064339280128479,0.10776933282613754,22.31651496887207,0.7353795170783997,52
0.105902299284935,0.10644204914569855,22.31651496887207,0.7353795170783997,53
0.10624734312295914,0.10681983083486557,22.31651496887207,0.7353795170783997,54
