val_loss,train_loss,psnr,ssim,epoch
0.8171048164367676,0.7380035519599915,,,1
0.6737990975379944,0.6242659687995911,,,2
0.5803755521774292,0.537641167640686,,,3
0.4904184639453888,0.46471500396728516,,,4
0.4260548949241638,0.403085857629776,,,5
0.3704334795475006,0.3550175726413727,,,6
0.324522465467453,0.3059842884540558,,,7
0.28127557039260864,0.27887198328971863,,,8
0.2591201961040497,0.25339314341545105,,,9
0.24127782881259918,0.23018907010555267,,,10
0.21013134717941284,0.21513058245182037,,,11
0.2128034383058548,0.20707359910011292,,,12
0.20294439792633057,0.19479183852672577,,,13
0.1938764750957489,0.19351494312286377,,,14
0.18267880380153656,0.17563530802726746,,,15
0.17452119290828705,0.17290134727954865,,,16
0.17357933521270752,0.1652161031961441,,,17
0.15503358840942383,0.1664160192012787,,,18
0.15835528075695038,0.15606674551963806,,,19
0.1600056141614914,0.1533508449792862,,,20
0.14516186714172363,0.16262248158454895,,,21
0.15070101618766785,0.14323832094669342,,,22
0.15361256897449493,0.13905858993530273,,,23
0.13471227884292603,0.1431516706943512,,,24
0.14662165939807892,0.1421111822128296,15.842421531677246,0.49947190284729004,25
0.13847611844539642,0.13931944966316223,15.842421531677246,0.49947190284729004,26
0.12529389560222626,0.14535364508628845,15.842421531677246,0.49947190284729004,27
0.12457329034805298,0.1336611807346344,15.842421531677246,0.49947190284729004,28
0.1260259598493576,0.13160574436187744,15.842421531677246,0.49947190284729004,29
0.12647275626659393,0.12463399022817612,15.842421531677246,0.49947190284729004,30
0.13750644028186798,0.1291993111371994,15.842421531677246,0.49947190284729004,31
0.12434404343366623,0.12558792531490326,15.842421531677246,0.49947190284729004,32
0.1274164468050003,0.126512348651886,15.842421531677246,0.49947190284729004,33
0.11810067296028137,0.12397906929254532,15.842421531677246,0.49947190284729004,34
0.10717819631099701,0.1207919716835022,15.842421531677246,0.49947190284729004,35
0.11504659056663513,0.12723490595817566,15.842421531677246,0.49947190284729004,36
0.11367562413215637,0.11843188852071762,15.842421531677246,0.49947190284729004,37
0.11355030536651611,0.11067824810743332,15.842421531677246,0.49947190284729004,38
0.12361326813697815,0.11210948973894119,15.842421531677246,0.49947190284729004,39
0.11898957937955856,0.11377401649951935,15.842421531677246,0.49947190284729004,40
0.12005063146352768,0.11244623363018036,15.842421531677246,0.49947190284729004,41
0.1147954985499382,0.11489174515008926,15.842421531677246,0.49947190284729004,42
0.106469064950943,0.10604829341173172,15.842421531677246,0.49947190284729004,43
0.10779963433742523,0.11712439358234406,15.842421531677246,0.49947190284729004,44
0.10799829661846161,0.10476946830749512,15.842421531677246,0.49947190284729004,45
0.11192583292722702,0.10936827212572098,15.842421531677246,0.49947190284729004,46
0.12074866145849228,0.10201608389616013,15.842421531677246,0.49947190284729004,47
0.11784962564706802,0.10469420999288559,15.842421531677246,0.49947190284729004,48
0.10477949678897858,0.10796819627285004,15.842421531677246,0.49947190284729004,49
0.10775409638881683,0.10032995790243149,16.684459686279297,0.5142195820808411,50
