val_loss,train_loss,psnr,ssim,epoch
0.8366352915763855,0.8364971876144409,,,1
0.8367751836776733,0.8365451693534851,,,2
0.8366597294807434,0.4732666015625,,,3
0.8337066769599915,0.8342013359069824,,,1
0.8343234062194824,0.8345493674278259,,,2
0.834181547164917,0.5625022053718567,,,3
0.3599264323711395,0.3605724275112152,,,4
0.36024418473243713,0.3620036542415619,,,5
0.3577139973640442,0.26802071928977966,,,6
0.8463056683540344,0.8469181060791016,,,1
0.8466204404830933,0.8464363217353821,,,2
0.8470128178596497,0.5761610269546509,,,3
0.3705400824546814,0.37237223982810974,,,4
0.37464115023612976,0.3704756200313568,,,5
0.37091976404190063,0.27200552821159363,,,6
0.20222190022468567,0.2110978662967682,,,7
0.20281296968460083,0.20960964262485504,,,8
0.209967240691185,0.1841941475868225,,,9
0.16753380000591278,0.16594548523426056,,,10
0.16339552402496338,0.16611185669898987,,,11
0.16530418395996094,0.15368711948394775,,,12
0.14080043137073517,0.1438654363155365,,,13
0.1433611661195755,0.14232440292835236,,,14
0.1404401659965515,0.13366957008838654,,,15
0.12405696511268616,0.1199781596660614,,,16
0.1279178261756897,0.12693347036838531,,,17
0.1265949159860611,0.11827635765075684,,,18
0.11596698313951492,0.11735682934522629,,,19
0.1145402044057846,0.11625581234693527,,,20
0.11727765202522278,0.11019405722618103,,,21
0.1112900972366333,0.1046338677406311,,,22
0.10263609886169434,0.10834062099456787,,,23
0.10569167137145996,0.09749957174062729,,,24
0.09441260248422623,0.10173738747835159,,,25
0.10520507395267487,0.10297304391860962,,,26
0.09417945891618729,0.09285112470388412,,,27
0.096774160861969,0.09150450676679611,,,28
0.09007421880960464,0.09260103106498718,,,29
0.09243515133857727,0.08594460040330887,,,30
0.09258577972650528,0.0901513621211052,,,31
0.08627282828092575,0.09055154025554657,,,32
0.08278941363096237,0.08814693987369537,,,33
0.08838637173175812,0.0855918675661087,,,34
0.0840027928352356,0.08338451385498047,,,35
0.08153507858514786,0.0817684531211853,,,36
0.07715939730405807,0.08258889615535736,,,37
0.0703078955411911,0.08067166805267334,,,38
0.0807119756937027,0.0829598605632782,,,39
0.07603766024112701,0.08332329243421555,,,40
0.07546199858188629,0.08007998764514923,,,41
0.07082316279411316,0.07489589601755142,,,42
0.08157890290021896,0.07147540152072906,,,43
0.07625563442707062,0.07916811853647232,,,44
0.07720537483692169,0.07084295898675919,,,45
0.07167262583971024,0.07793190330266953,,,46
0.07687444984912872,0.07545597106218338,,,47
0.07488386332988739,0.07435843348503113,,,48
0.07203836739063263,0.0753718689084053,,,49
0.06857240945100784,0.07445299625396729,,,50
0.07276716828346252,0.07368018478155136,,,51
0.07977907359600067,0.07332433760166168,,,52
0.06895621865987778,0.07602103799581528,,,53
0.07913286983966827,0.06885737180709839,,,54
0.07361108064651489,0.07125499099493027,,,55
0.07284072041511536,0.07007839530706406,,,56
0.0710068866610527,0.07567165791988373,,,57
0.0690971165895462,0.07039659470319748,,,58
0.06829380244016647,0.07440141588449478,,,59
0.07565128803253174,0.0716976523399353,,,60
0.07651510834693909,0.074969083070755,,,61
0.07123368233442307,0.07664525508880615,,,62
0.07192927598953247,0.07229852676391602,,,63
0.06505422294139862,0.07090000808238983,,,64
0.06741052865982056,0.06884423643350601,,,65
0.07064280658960342,0.06941654533147812,,,66
0.07047469913959503,0.06845072656869888,,,67
0.07037914544343948,0.06832069903612137,,,68
0.0685867965221405,0.07284511625766754,,,69
0.07351766526699066,0.06880055367946625,,,70
0.06421840935945511,0.06899888068437576,,,71
0.0687260851264,0.07056264579296112,,,72
0.06173686683177948,0.06673232465982437,,,73
0.06805679947137833,0.0724419355392456,,,74
0.0627748891711235,0.07226907461881638,,,75
0.06358888745307922,0.06810639798641205,,,76
0.07172373682260513,0.0721055418252945,,,77
0.06816015392541885,0.06891726702451706,,,78
0.07156404852867126,0.06828722357749939,,,79
0.06918660551309586,0.06567808240652084,,,80
0.06295422464609146,0.06943240016698837,,,81
0.06681326776742935,0.06940123438835144,,,82
0.06827332079410553,0.07402481138706207,,,83
0.07006760686635971,0.06717545539140701,,,84
0.06285463273525238,0.06923256814479828,,,85
0.06640703976154327,0.0688292384147644,,,86
0.06701540946960449,0.06683927774429321,,,87
0.06807736307382584,0.07012712210416794,,,88
0.06889046728610992,0.06745922565460205,,,89
0.06695439666509628,0.0728110820055008,,,90
0.06628873944282532,0.06852487474679947,,,91
0.07030080258846283,0.07040423154830933,,,92
0.07003945857286453,0.07567381858825684,,,93
0.07064588367938995,0.06758663803339005,,,94
0.062190521508455276,0.07352595031261444,,,95
0.06861816346645355,0.06873035430908203,,,96
0.0666959136724472,0.07251060009002686,,,97
0.0742020457983017,0.06880110502243042,,,98
0.07555727660655975,0.06624038517475128,,,99
0.0695042610168457,0.07184435427188873,18.649682998657227,0.5250999927520752,100
0.07182017713785172,0.06654138118028641,18.649682998657227,0.5250999927520752,101
0.07107269018888474,0.07118936628103256,18.649682998657227,0.5250999927520752,102
0.06999395787715912,0.06770796328783035,18.649682998657227,0.5250999927520752,103
0.0679968073964119,0.07250350713729858,18.649682998657227,0.5250999927520752,104
0.0697350725531578,0.0659424215555191,18.649682998657227,0.5250999927520752,105
0.06802686303853989,0.06503083556890488,18.649682998657227,0.5250999927520752,106
0.06652683019638062,0.06762636452913284,18.649682998657227,0.5250999927520752,107
0.06732957065105438,0.06871708482503891,18.649682998657227,0.5250999927520752,108
0.06620170921087265,0.06857925653457642,18.649682998657227,0.5250999927520752,109
0.06771232932806015,0.06705647706985474,18.649682998657227,0.5250999927520752,110
0.06835660338401794,0.06942055374383926,18.649682998657227,0.5250999927520752,111
0.06629221886396408,0.06871119141578674,18.649682998657227,0.5250999927520752,112
0.07751131802797318,0.06936793774366379,18.649682998657227,0.5250999927520752,113
0.06789442896842957,0.06943313032388687,18.649682998657227,0.5250999927520752,114
0.0655832439661026,0.06811477988958359,18.649682998657227,0.5250999927520752,115
0.06321372836828232,0.06999912112951279,18.649682998657227,0.5250999927520752,116
0.06498987972736359,0.07003846764564514,18.649682998657227,0.5250999927520752,117
0.07241067290306091,0.06942296773195267,18.649682998657227,0.5250999927520752,118
0.06695859879255295,0.06933993101119995,18.649682998657227,0.5250999927520752,119
0.06317530572414398,0.06893269717693329,18.649682998657227,0.5250999927520752,120
0.0726393386721611,0.07226891070604324,18.649682998657227,0.5250999927520752,121
0.06643032282590866,0.06784067302942276,18.649682998657227,0.5250999927520752,122
0.07180887460708618,0.07140146195888519,18.649682998657227,0.5250999927520752,123
0.06807912141084671,0.07073991745710373,18.649682998657227,0.5250999927520752,124
0.06363999098539352,0.07309737801551819,18.649682998657227,0.5250999927520752,125
0.07144033163785934,0.06902527809143066,18.649682998657227,0.5250999927520752,126
0.07339679449796677,0.06725053489208221,18.649682998657227,0.5250999927520752,127
0.07086993753910065,0.06846360862255096,18.649682998657227,0.5250999927520752,128
0.0664149597287178,0.06917180866003036,18.649682998657227,0.5250999927520752,129
0.07360409945249557,0.06537993997335434,18.649682998657227,0.5250999927520752,130
0.06253620982170105,0.06499811261892319,18.649682998657227,0.5250999927520752,131
0.06903303414583206,0.07130152732133865,18.649682998657227,0.5250999927520752,132
0.06300708651542664,0.06554649770259857,18.649682998657227,0.5250999927520752,133
0.07002032548189163,0.07096660882234573,18.649682998657227,0.5250999927520752,134
0.06733406335115433,0.06581579893827438,18.649682998657227,0.5250999927520752,135
0.06616854667663574,0.06571584194898605,18.649682998657227,0.5250999927520752,136
0.07770586758852005,0.07163810729980469,18.649682998657227,0.5250999927520752,137
0.07089157402515411,0.06990320980548859,18.649682998657227,0.5250999927520752,138
0.06897891312837601,0.06591255962848663,18.649682998657227,0.5250999927520752,139
0.0730305016040802,0.06566375494003296,18.649682998657227,0.5250999927520752,140
0.06514453142881393,0.0639561265707016,18.649682998657227,0.5250999927520752,141
0.06179087981581688,0.0698760598897934,18.649682998657227,0.5250999927520752,142
0.07001236081123352,0.06826595216989517,18.649682998657227,0.5250999927520752,143
0.06574036926031113,0.06199772283434868,18.649682998657227,0.5250999927520752,144
0.07253953069448471,0.0701923742890358,18.649682998657227,0.5250999927520752,145
0.06618759781122208,0.07073909044265747,18.649682998657227,0.5250999927520752,146
0.07124707102775574,0.07052548974752426,18.649682998657227,0.5250999927520752,147
0.06892570853233337,0.06716851890087128,18.649682998657227,0.5250999927520752,148
0.06593284755945206,0.06801623106002808,18.649682998657227,0.5250999927520752,149
0.07079432904720306,0.06789057701826096,18.649682998657227,0.5250999927520752,150
0.06495458632707596,0.06621700525283813,18.649682998657227,0.5250999927520752,151
0.06179250404238701,0.07148107141256332,18.649682998657227,0.5250999927520752,152
0.06317353993654251,0.06799673289060593,18.649682998657227,0.5250999927520752,153
0.06891506165266037,0.07279478013515472,18.649682998657227,0.5250999927520752,154
0.06435300409793854,0.07139423489570618,18.649682998657227,0.5250999927520752,155
0.0659942626953125,0.07286866009235382,18.649682998657227,0.5250999927520752,156
0.06845832616090775,0.06564348936080933,18.649682998657227,0.5250999927520752,157
0.07017114013433456,0.06416428834199905,18.649682998657227,0.5250999927520752,158
0.0708737000823021,0.06961236894130707,18.649682998657227,0.5250999927520752,159
0.06684697419404984,0.06958529353141785,18.649682998657227,0.5250999927520752,160
0.06590834259986877,0.06986603885889053,18.649682998657227,0.5250999927520752,161
0.06356371194124222,0.07157611846923828,18.649682998657227,0.5250999927520752,162
0.0640711709856987,0.06398119032382965,18.649682998657227,0.5250999927520752,163
0.06634676456451416,0.0647423043847084,18.649682998657227,0.5250999927520752,164
0.06987249106168747,0.0687011182308197,18.649682998657227,0.5250999927520752,165
0.0692959874868393,0.06725384294986725,18.649682998657227,0.5250999927520752,166
0.06614314764738083,0.0694686695933342,18.649682998657227,0.5250999927520752,167
0.06640348583459854,0.07210918515920639,18.649682998657227,0.5250999927520752,168
0.0626683235168457,0.06877698749303818,18.649682998657227,0.5250999927520752,169
0.0667712613940239,0.06477777659893036,18.649682998657227,0.5250999927520752,170
0.061783257871866226,0.0706351175904274,18.649682998657227,0.5250999927520752,171
0.07400786131620407,0.07227235287427902,18.649682998657227,0.5250999927520752,172
0.07115757465362549,0.06732649356126785,18.649682998657227,0.5250999927520752,173
0.06747275590896606,0.06637493520975113,18.649682998657227,0.5250999927520752,174
0.06822075694799423,0.0707344263792038,18.649682998657227,0.5250999927520752,175
0.06388973444700241,0.06696674227714539,18.649682998657227,0.5250999927520752,176
0.07409995794296265,0.0708121731877327,18.649682998657227,0.5250999927520752,177
0.07014341652393341,0.06971193104982376,18.649682998657227,0.5250999927520752,178
0.0623369999229908,0.0671805664896965,18.649682998657227,0.5250999927520752,179
0.07071922719478607,0.07096468657255173,18.649682998657227,0.5250999927520752,180
0.06818462163209915,0.06800215691328049,18.649682998657227,0.5250999927520752,181
0.06418965756893158,0.06826066225767136,18.649682998657227,0.5250999927520752,182
0.0640835389494896,0.06718865036964417,18.649682998657227,0.5250999927520752,183
0.06157081574201584,0.06866513192653656,18.649682998657227,0.5250999927520752,184
0.06556996703147888,0.07149239629507065,18.649682998657227,0.5250999927520752,185
0.07049881666898727,0.06697145104408264,18.649682998657227,0.5250999927520752,186
0.06532518565654755,0.06951026618480682,18.649682998657227,0.5250999927520752,187
0.06737130135297775,0.0690099373459816,18.649682998657227,0.5250999927520752,188
0.06676242500543594,0.07008768618106842,18.649682998657227,0.5250999927520752,189
0.0773584321141243,0.06777302175760269,18.649682998657227,0.5250999927520752,190
0.06970572471618652,0.06512058526277542,18.649682998657227,0.5250999927520752,191
0.0633874386548996,0.07057452201843262,18.649682998657227,0.5250999927520752,192
